,country_id,latitude_x,longitude_x,brightness,scan,track,acq_date_x,acq_time_x,satellite,instrument,confidence,version,bright_t31,frp,daynight,acq_datetime,acq_datetime_th,acq_year_x,acq_month_x,acq_day_x,acq_hour_x,acq_minute_x,nearest_index,longitude_y,latitude_y,weather.id,weather.main,weather.description,weather.icon,base,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,main.sea_level,main.grnd_level,visibility,wind.speed,wind.deg,wind.gust,clouds.all,rain.1h,snow.1h,dt,acq_date_y,acq_time_y,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,timezone,id,name,cod
818,THA,16.10921,101.86328,329.91,1.66,1.27,2025-03-29,02:30:00,Terra,MODIS,79,6.1NRT,301.72,31.71,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,704,102.0315,15.8068,804,Clouds,overcast clouds,04d,stations,312.44,312.42,1002,23,312.44,312.44,1002,976,10000,2.71,169,3.36,100,,,2025-03-29 17:29:04+07:00,2025-03-29,17:29:04,,,TH,1743203360,1743247429,25200,1611407,Chaiyaphum,200
819,THA,16.22874,102.09785,318.5,1.6,1.25,2025-03-29,02:30:00,Terra,MODIS,40,6.1NRT,300.24,11.54,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,704,102.0315,15.8068,804,Clouds,overcast clouds,04d,stations,312.44,312.42,1002,23,312.44,312.44,1002,976,10000,2.71,169,3.36,100,,,2025-03-29 17:29:04+07:00,2025-03-29,17:29:04,,,TH,1743203360,1743247429,25200,1611407,Chaiyaphum,200
820,THA,14.99996,104.76965,323.64,1.08,1.04,2025-03-29,02:30:00,Terra,MODIS,69,6.1NRT,297.43,11.55,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,3236,104.8589,15.2274,803,Clouds,broken clouds,04n,stations,305.14,308.77,1010,55,305.14,305.14,1010,996,9000,1.03,60,,61,,,2025-04-07 19:47:53+07:00,2025-04-07,19:47:53,1.0,9299.0,TH,1743979899,1744024406,25200,1605245,Ubon Ratchathani,200
821,THA,15.31875,104.32401,322.18,1.13,1.06,2025-03-29,02:30:00,Terra,MODIS,67,6.1NRT,299.25,8.01,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,2057,104.322,15.1182,804,Clouds,overcast clouds,04d,stations,312.6,313.33,1003,25,312.6,312.6,1003,988,10000,1.11,132,3.39,100,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,,,TH,1743202821,1743246868,25200,1606239,Si Sa Ket,200
822,THA,15.3902,104.19302,322.41,1.15,1.07,2025-03-29,02:30:00,Terra,MODIS,58,6.1NRT,299.59,8.08,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,2057,104.322,15.1182,804,Clouds,overcast clouds,04d,stations,312.6,313.33,1003,25,312.6,312.6,1003,988,10000,1.11,132,3.39,100,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,,,TH,1743202821,1743246868,25200,1606239,Si Sa Ket,200
823,THA,15.05968,103.90773,326.04,1.18,1.08,2025-03-29,02:30:00,Terra,MODIS,72,6.1NRT,300.34,13.0,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,2057,104.322,15.1182,804,Clouds,overcast clouds,04d,stations,312.6,313.33,1003,25,312.6,312.6,1003,988,10000,1.11,132,3.39,100,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,,,TH,1743202821,1743246868,25200,1606239,Si Sa Ket,200
824,THA,15.53465,104.63103,322.95,1.1,1.05,2025-03-29,02:30:00,Terra,MODIS,69,6.1NRT,298.72,10.54,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,71,104.6258,15.8657,804,Clouds,overcast clouds,04d,stations,308.71,310.79,1004,38,308.71,308.71,1004,988,10000,7.38,58,7.7,97,,,2025-03-29 17:29:11+07:00,2025-03-29,17:29:11,,,TH,1743202737,1743246807,25200,1621060,Amnat Charoen,200
825,THA,15.79377,105.3655,319.04,1.04,1.02,2025-03-29,02:30:00,Terra,MODIS,58,6.1NRT,293.35,8.27,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,71,104.6258,15.8657,804,Clouds,overcast clouds,04d,stations,308.71,310.79,1004,38,308.71,308.71,1004,988,10000,7.38,58,7.7,97,,,2025-03-29 17:29:11+07:00,2025-03-29,17:29:11,,,TH,1743202737,1743246807,25200,1621060,Amnat Charoen,200
826,THA,16.10864,101.85724,328.02,1.66,1.27,2025-03-29,02:30:00,Terra,MODIS,77,6.1NRT,301.68,27.52,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,704,102.0315,15.8068,804,Clouds,overcast clouds,04d,stations,312.44,312.42,1002,23,312.44,312.44,1002,976,10000,2.71,169,3.36,100,,,2025-03-29 17:29:04+07:00,2025-03-29,17:29:04,,,TH,1743203360,1743247429,25200,1611407,Chaiyaphum,200
827,THA,15.46389,103.15377,321.38,1.32,1.14,2025-03-29,02:30:00,Terra,MODIS,55,6.1NRT,293.34,12.39,D,2025-03-29 02:30:00,2025-03-29 09:30:00+07:00,2025,3,29,9,30,2647,103.1029,14.993,804,Clouds,overcast clouds,04d,stations,312.87,315.74,1003,30,312.87,312.87,1003,984,10000,1.35,142,3.13,95,,,2025-03-29 17:29:06+07:00,2025-03-29,17:29:06,,,TH,1743203116,1743247159,25200,1611453,Buriram,200
828,THA,17.78528,102.8838,313.08,4.14,1.88,2025-03-29,06:52:00,Aqua,MODIS,33,6.1NRT,288.03,31.72,D,2025-03-29 06:52:00,2025-03-29 13:52:00+07:00,2025,3,29,13,52,2618,102.7428,17.8797,803,Clouds,broken clouds,04n,stations,309.5,312.64,1003,39,308.69,310.37,1003,985,10000,4.36,200,7.41,73,,,2025-04-23 19:23:55+07:00,2025-04-23,19:23:55,2.0,2032425.0,TH,1745362033,1745407631,25200,1608232,Nong Khai,200
829,THA,14.85011,103.23582,313.92,4.5,1.95,2025-03-29,06:52:00,Aqua,MODIS,12,6.1NRT,288.27,65.58,D,2025-03-29 06:52:00,2025-03-29 13:52:00+07:00,2025,3,29,13,52,2647,103.1029,14.993,804,Clouds,overcast clouds,04d,stations,312.87,315.74,1003,30,312.87,312.87,1003,984,10000,1.35,142,3.13,95,,,2025-03-29 17:29:06+07:00,2025-03-29,17:29:06,,,TH,1743203116,1743247159,25200,1611453,Buriram,200
830,THA,15.68204,104.66435,317.52,3.35,1.73,2025-03-29,06:52:00,Aqua,MODIS,66,6.1NRT,286.91,42.29,D,2025-03-29 06:52:00,2025-03-29 13:52:00+07:00,2025,3,29,13,52,71,104.6258,15.8657,804,Clouds,overcast clouds,04d,stations,308.71,310.79,1004,38,308.71,308.71,1004,988,10000,7.38,58,7.7,97,,,2025-03-29 17:29:11+07:00,2025-03-29,17:29:11,,,TH,1743202737,1743246807,25200,1621060,Amnat Charoen,200
831,THA,16.00207,104.01628,319.72,3.71,1.8,2025-03-29,06:52:00,Aqua,MODIS,63,6.1NRT,291.18,53.47,D,2025-03-29 06:52:00,2025-03-29 13:52:00+07:00,2025,3,29,13,52,2433,104.1453,15.7926,804,Clouds,overcast clouds,04d,stations,311.03,312.39,1003,30,311.03,311.03,1003,988,10000,4.67,116,4.37,99,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,,,TH,1743202853,1743246921,25200,1604769,Yasothon,200
832,THA,16.00813,104.01914,319.36,3.71,1.8,2025-03-29,06:52:00,Aqua,MODIS,29,6.1NRT,290.59,44.09,D,2025-03-29 06:52:00,2025-03-29 13:52:00+07:00,2025,3,29,13,52,2433,104.1453,15.7926,804,Clouds,overcast clouds,04d,stations,311.03,312.39,1003,30,311.03,311.03,1003,988,10000,4.67,116,4.37,99,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,,,TH,1743202853,1743246921,25200,1604769,Yasothon,200
833,THA,17.3553,104.23223,322.45,3.34,1.72,2025-03-29,06:52:00,Aqua,MODIS,55,6.1NRT,291.26,73.53,D,2025-03-29 06:52:00,2025-03-29 13:52:00+07:00,2025,3,29,13,52,672,104.1486,17.1673,804,Clouds,overcast clouds,04d,stations,308.11,312.25,1005,46,308.11,308.11,1005,982,6000,3.6,70,,100,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,1.0,9285.0,TH,1743202830,1743246943,25200,1606790,Sakon Nakhon,200
834,THA,17.79106,102.87838,313.37,4.14,1.88,2025-03-29,06:52:00,Aqua,MODIS,37,6.1NRT,287.9,37.79,D,2025-03-29 06:52:00,2025-03-29 13:52:00+07:00,2025,3,29,13,52,2618,102.7428,17.8797,803,Clouds,broken clouds,04n,stations,309.5,312.64,1003,39,308.69,310.37,1003,985,10000,4.36,200,7.41,73,,,2025-04-23 19:23:55+07:00,2025-04-23,19:23:55,2.0,2032425.0,TH,1745362033,1745407631,25200,1608232,Nong Khai,200
835,THA,15.53451,98.61008,324.02,4.0,1.86,2025-03-29,08:28:00,Aqua,MODIS,77,6.1NRT,294.38,105.82,D,2025-03-29 08:28:00,2025-03-29 15:28:00+07:00,2025,3,29,15,28,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
836,THA,15.71284,98.68425,314.23,4.08,1.87,2025-03-29,08:28:00,Aqua,MODIS,54,6.1NRT,295.73,49.13,D,2025-03-29 08:28:00,2025-03-29 15:28:00+07:00,2025,3,29,15,28,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
837,THA,15.52405,98.60563,316.99,4.0,1.86,2025-03-29,08:28:00,Aqua,MODIS,29,6.1NRT,293.91,54.85,D,2025-03-29 08:28:00,2025-03-29 15:28:00+07:00,2025,3,29,15,28,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
838,THA,15.72404,98.68793,316.71,4.08,1.87,2025-03-29,08:28:00,Aqua,MODIS,66,6.1NRT,295.78,66.11,D,2025-03-29 08:28:00,2025-03-29 15:28:00+07:00,2025,3,29,15,28,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
839,THA,17.7889,97.99015,338.0,3.85,1.83,2025-03-29,08:30:00,Aqua,MODIS,86,6.1NRT,307.88,200.68,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1055,99.0087,18.5745,802,Clouds,scattered clouds,03d,stations,310.36,311.56,1002,31,310.25,312.14,1002,964,10000,1.28,184,3.7,46,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,2.0,2041617.0,TH,1743204039,1743248200,25200,1152468,Lamphun,200
840,THA,17.92534,98.20505,318.64,4.03,1.86,2025-03-29,08:30:00,Aqua,MODIS,52,6.1NRT,301.26,61.24,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1055,99.0087,18.5745,802,Clouds,scattered clouds,03d,stations,310.36,311.56,1002,31,310.25,312.14,1002,964,10000,1.28,184,3.7,46,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,2.0,2041617.0,TH,1743204039,1743248200,25200,1152468,Lamphun,200
841,THA,18.55012,97.63974,319.25,3.71,1.8,2025-03-29,08:30:00,Aqua,MODIS,37,6.1NRT,302.37,44.71,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
842,THA,18.39596,97.4651,324.63,3.57,1.77,2025-03-29,08:30:00,Aqua,MODIS,50,6.1NRT,306.99,63.36,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
843,THA,18.45498,97.42535,334.62,3.55,1.77,2025-03-29,08:30:00,Aqua,MODIS,84,6.1NRT,309.82,140.24,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
844,THA,18.46496,97.41904,338.91,3.55,1.77,2025-03-29,08:30:00,Aqua,MODIS,87,6.1NRT,309.35,186.98,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
845,THA,18.4866,97.64445,321.72,3.71,1.8,2025-03-29,08:30:00,Aqua,MODIS,24,6.1NRT,298.89,54.64,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
846,THA,18.49026,97.61438,325.65,3.68,1.8,2025-03-29,08:30:00,Aqua,MODIS,20,6.1NRT,300.16,74.34,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
847,THA,18.54591,97.9986,317.18,3.95,1.85,2025-03-29,08:30:00,Aqua,MODIS,39,6.1NRT,300.92,41.48,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
848,THA,18.58234,98.13359,336.95,4.05,1.87,2025-03-29,08:30:00,Aqua,MODIS,86,6.1NRT,298.29,227.63,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
849,THA,18.59031,98.12483,328.97,4.05,1.87,2025-03-29,08:30:00,Aqua,MODIS,76,6.1NRT,298.5,145.23,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
850,THA,18.59356,98.16094,368.13,4.08,1.87,2025-03-29,08:30:00,Aqua,MODIS,100,6.1NRT,300.17,779.18,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
851,THA,18.60215,98.16667,375.61,4.08,1.87,2025-03-29,08:30:00,Aqua,MODIS,100,6.1NRT,297.76,980.52,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
852,THA,18.38612,97.80815,328.69,3.8,1.82,2025-03-29,08:30:00,Aqua,MODIS,77,6.1NRT,300.53,133.89,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
853,THA,18.69086,97.96781,321.99,3.95,1.85,2025-03-29,08:30:00,Aqua,MODIS,66,6.1NRT,305.56,75.22,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
854,THA,18.93032,98.22389,331.4,4.17,1.89,2025-03-29,08:30:00,Aqua,MODIS,80,6.1NRT,301.13,181.24,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
855,THA,18.93435,98.26419,323.31,4.19,1.9,2025-03-29,08:30:00,Aqua,MODIS,62,6.1NRT,300.32,98.92,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
856,THA,18.93863,98.25774,327.56,4.19,1.9,2025-03-29,08:30:00,Aqua,MODIS,69,6.1NRT,300.27,136.17,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
857,THA,18.95333,97.8922,318.3,3.92,1.84,2025-03-29,08:30:00,Aqua,MODIS,39,6.1NRT,305.55,43.56,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
858,THA,18.95534,98.25676,321.17,4.19,1.9,2025-03-29,08:30:00,Aqua,MODIS,52,6.1NRT,300.83,92.65,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
859,THA,18.962,98.24731,325.75,4.19,1.9,2025-03-29,08:30:00,Aqua,MODIS,70,6.1NRT,301.22,133.66,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
860,THA,18.97192,98.25449,320.82,4.19,1.9,2025-03-29,08:30:00,Aqua,MODIS,48,6.1NRT,299.79,91.37,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
861,THA,19.12952,98.10331,332.76,4.11,1.88,2025-03-29,08:30:00,Aqua,MODIS,78,6.1NRT,302.11,184.8,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
862,THA,19.13849,98.10937,333.09,4.11,1.88,2025-03-29,08:30:00,Aqua,MODIS,82,6.1NRT,301.46,192.09,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
863,THA,19.14608,98.10228,321.28,4.11,1.88,2025-03-29,08:30:00,Aqua,MODIS,50,6.1NRT,301.63,86.68,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
864,THA,18.69741,97.96319,319.26,3.95,1.85,2025-03-29,08:30:00,Aqua,MODIS,58,6.1NRT,305.57,54.59,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
865,THA,18.38253,97.77229,331.99,3.78,1.82,2025-03-29,08:30:00,Aqua,MODIS,81,6.1NRT,300.02,158.31,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
866,THA,18.4704,97.42239,327.55,3.55,1.77,2025-03-29,08:30:00,Aqua,MODIS,73,6.1NRT,307.71,87.1,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
867,THA,18.37679,97.76538,322.6,3.78,1.82,2025-03-29,08:30:00,Aqua,MODIS,68,6.1NRT,299.77,81.48,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
868,THA,17.98891,97.77649,332.33,3.73,1.81,2025-03-29,08:30:00,Aqua,MODIS,81,6.1NRT,303.2,150.81,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1055,99.0087,18.5745,802,Clouds,scattered clouds,03d,stations,310.36,311.56,1002,31,310.25,312.14,1002,964,10000,1.28,184,3.7,46,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,2.0,2041617.0,TH,1743204039,1743248200,25200,1152468,Lamphun,200
869,THA,17.99218,97.80956,316.67,3.75,1.81,2025-03-29,08:30:00,Aqua,MODIS,21,6.1NRT,302.34,32.72,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1055,99.0087,18.5745,802,Clouds,scattered clouds,03d,stations,310.36,311.56,1002,31,310.25,312.14,1002,964,10000,1.28,184,3.7,46,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,2.0,2041617.0,TH,1743204039,1743248200,25200,1152468,Lamphun,200
870,THA,18.0342,97.79458,341.19,3.75,1.81,2025-03-29,08:30:00,Aqua,MODIS,89,6.1NRT,302.43,241.67,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1055,99.0087,18.5745,802,Clouds,scattered clouds,03d,stations,310.36,311.56,1002,31,310.25,312.14,1002,964,10000,1.28,184,3.7,46,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,2.0,2041617.0,TH,1743204039,1743248200,25200,1152468,Lamphun,200
871,THA,18.03641,97.77011,320.76,3.73,1.81,2025-03-29,08:30:00,Aqua,MODIS,62,6.1NRT,302.42,61.04,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1584,97.9654,19.302,721,Haze,haze,50d,stations,310.23,308.47,1003,19,310.23,310.23,1003,937,5000,1.03,0,,17,,,2025-03-29 17:29:08+07:00,2025-03-29,17:29:08,1.0,9246.0,TH,1743204277,1743248463,25200,1152222,Mae Hong Son,200
872,THA,18.03957,97.80107,344.42,3.75,1.81,2025-03-29,08:30:00,Aqua,MODIS,91,6.1NRT,302.6,284.37,D,2025-03-29 08:30:00,2025-03-29 15:30:00+07:00,2025,3,29,15,30,1055,99.0087,18.5745,802,Clouds,scattered clouds,03d,stations,310.36,311.56,1002,31,310.25,312.14,1002,964,10000,1.28,184,3.7,46,,,2025-03-29 17:29:09+07:00,2025-03-29,17:29:09,2.0,2041617.0,TH,1743204039,1743248200,25200,1152468,Lamphun,200
